price|quantity|type|timestamp
4638000|3.9999|0|2024-04-27 17:44:48.542
4647000|0.5722|1|2024-04-27 17:44:48.542
4648000|0.005|1|2024-04-27 17:44:48.542
4649000|0.005|1|2024-04-27 17:44:48.542
4650000|27.0722|1|2024-04-27 17:44:48.542
4651000|19.917|1|2024-04-27 17:44:48.542
4643000|1.2392|0|2024-04-27 17:44:53.790
4641000|0.3226|0|2024-04-27 17:44:53.790
4640000|5.228|0|2024-04-27 17:44:53.790
4639000|0.4249|0|2024-04-27 17:44:53.790
4638000|4.7517|0|2024-04-27 17:44:53.790
4647000|0.5722|1|2024-04-27 17:44:53.790
4648000|0.005|1|2024-04-27 17:44:53.790
4649000|19.005|1|2024-04-27 17:44:53.790
4650000|27.0722|1|2024-04-27 17:44:53.790
4651000|4.917|1|2024-04-27 17:44:53.790
4647000|1.878|0|2024-04-27 17:44:59.025
4643000|1.6659|0|2024-04-27 17:44:59.025
4642000|1.934|0|2024-04-27 17:44:59.025
4641000|0.7534|0|2024-04-27 17:44:59.025
4640000|10.4438|0|2024-04-27 17:44:59.025
4648000|0.005|1|2024-04-27 17:44:59.025
4649000|0.005|1|2024-04-27 17:44:59.025
4650000|22.9701|1|2024-04-27 17:44:59.025
4651000|0.3286|1|2024-04-27 17:44:59.025
4652000|4.0263|1|2024-04-27 17:44:59.025
4649000|4.061|0|2024-04-27 17:45:04.252
4648000|3.7374|0|2024-04-27 17:45:04.252
4647000|1.059|0|2024-04-27 17:45:04.252
4646000|4.0103|0|2024-04-27 17:45:04.252
4644000|0.4572|0|2024-04-27 17:45:04.252
4650000|15.6883|1|2024-04-27 17:45:04.252
4651000|0.2265|1|2024-04-27 17:45:04.252
